DATAFLOW,FREQ: Frequency,GEO: Geographical Region,AGE: Age Group,SEX: Sex,TIME_PERIOD: Time Period,OBS_VALUE,CONF_STATUS: Confidentiality Status,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y20T24: 20 - 24 years,T: Total,2020,30736,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y20T24: 20 - 24 years,T: Total,2021,29447,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y20T24: 20 - 24 years,T: Total,2022,30742,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y20T24: 20 - 24 years,T: Total,2023,31883,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y95T99: 95 - 99 years,F: Females,2018,371,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y95T99: 95 - 99 years,F: Females,2019,392,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y95T99: 95 - 99 years,F: Females,2020,405,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y95T99: 95 - 99 years,F: Females,2021,424,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y95T99: 95 - 99 years,F: Females,2022,440,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y95T99: 95 - 99 years,F: Females,2023,432,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y_GE100: 100 years and over,T: Total,2018,44,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y_GE100: 100 years and over,T: Total,2019,60,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y_GE100: 100 years and over,T: Total,2020,58,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y_GE100: 100 years and over,T: Total,2021,56,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y_GE100: 100 years and over,T: Total,2022,54,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y_GE100: 100 years and over,T: Total,2023,64,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y0T14: 0 - 14 years,M: Males,2018,34528,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y0T14: 0 - 14 years,M: Males,2019,35282,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y0T14: 0 - 14 years,M: Males,2020,35245,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y0T14: 0 - 14 years,M: Males,2021,35171,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y0T14: 0 - 14 years,M: Males,2022,35684,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y0T14: 0 - 14 years,M: Males,2023,35884,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y_GE65: 65 years and over,F: Females,2018,49158,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y_GE65: 65 years and over,F: Females,2019,50428,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y_GE65: 65 years and over,F: Females,2020,51399,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y_GE65: 65 years and over,F: Females,2021,52609,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y_GE65: 65 years and over,F: Females,2022,54055,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y_GE65: 65 years and over,F: Females,2023,55356,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y80T84: 80 - 84 years,F: Females,2018,6649,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y80T84: 80 - 84 years,F: Females,2019,6801,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y80T84: 80 - 84 years,F: Females,2020,6744,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y80T84: 80 - 84 years,F: Females,2021,6545,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y80T84: 80 - 84 years,F: Females,2022,6226,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y80T84: 80 - 84 years,F: Females,2023,6457,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y85T89: 85 - 89 years,T: Total,2018,6170,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y85T89: 85 - 89 years,T: Total,2019,6428,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y85T89: 85 - 89 years,T: Total,2020,6725,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y85T89: 85 - 89 years,T: Total,2021,6986,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y85T89: 85 - 89 years,T: Total,2022,7243,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y85T89: 85 - 89 years,T: Total,2023,7490,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y50T54: 50 - 54 years,F: Females,2018,12613,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y50T54: 50 - 54 years,F: Females,2019,12661,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y50T54: 50 - 54 years,F: Females,2020,12697,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y50T54: 50 - 54 years,F: Females,2021,13033,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y50T54: 50 - 54 years,F: Females,2022,13595,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y50T54: 50 - 54 years,F: Females,2023,14053,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y55T59: 55 - 59 years,T: Total,2018,28425,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y55T59: 55 - 59 years,T: Total,2019,28303,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y55T59: 55 - 59 years,T: Total,2020,27450,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y55T59: 55 - 59 years,T: Total,2021,26621,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y55T59: 55 - 59 years,T: Total,2022,26086,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y55T59: 55 - 59 years,T: Total,2023,26201,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y65T69: 65 - 69 years,F: Females,2018,13159,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y65T69: 65 - 69 years,F: Females,2019,13069,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y65T69: 65 - 69 years,F: Females,2020,12914,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y65T69: 65 - 69 years,F: Females,2021,13029,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y65T69: 65 - 69 years,F: Females,2022,13264,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y65T69: 65 - 69 years,F: Females,2023,13453,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y95T99: 95 - 99 years,M: Males,2018,80,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y95T99: 95 - 99 years,M: Males,2019,94,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y95T99: 95 - 99 years,M: Males,2020,110,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y95T99: 95 - 99 years,M: Males,2021,132,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y95T99: 95 - 99 years,M: Males,2022,137,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y95T99: 95 - 99 years,M: Males,2023,153,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y15T19: 15 - 19 years,M: Males,2018,949,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y15T19: 15 - 19 years,M: Males,2019,947,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y15T19: 15 - 19 years,M: Males,2020,885,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y15T19: 15 - 19 years,M: Males,2021,876,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y15T19: 15 - 19 years,M: Males,2022,854,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y15T19: 15 - 19 years,M: Males,2023,876,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y40T44: 40 - 44 years,T: Total,2018,2212,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y40T44: 40 - 44 years,T: Total,2019,2371,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y40T44: 40 - 44 years,T: Total,2020,2469,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y40T44: 40 - 44 years,T: Total,2021,2557,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y40T44: 40 - 44 years,T: Total,2022,2719,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y40T44: 40 - 44 years,T: Total,2023,2865,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y55T59: 55 - 59 years,F: Females,2018,1346,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y55T59: 55 - 59 years,F: Females,2019,1349,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y55T59: 55 - 59 years,F: Females,2020,1323,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y55T59: 55 - 59 years,F: Females,2021,1308,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y55T59: 55 - 59 years,F: Females,2022,1245,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y55T59: 55 - 59 years,F: Females,2023,1207,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y95T99: 95 - 99 years,M: Males,2018,12,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y95T99: 95 - 99 years,M: Males,2019,16,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y95T99: 95 - 99 years,M: Males,2020,19,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y95T99: 95 - 99 years,M: Males,2021,20,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y95T99: 95 - 99 years,M: Males,2022,19,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT002: Gozo,Y95T99: 95 - 99 years,M: Males,2023,15,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y15T64: 15 - 64 years,M: Males,2018,176345,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y15T64: 15 - 64 years,M: Males,2019,188545,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y15T64: 15 - 64 years,M: Males,2020,188502,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y15T64: 15 - 64 years,M: Males,2021,190048,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y15T64: 15 - 64 years,M: Males,2022,202442,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y15T64: 15 - 64 years,M: Males,2023,214812,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y15T19: 15 - 19 years,M: Males,2018,12510,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y15T19: 15 - 19 years,M: Males,2019,12526,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y15T19: 15 - 19 years,M: Males,2020,11864,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y15T19: 15 - 19 years,M: Males,2021,11697,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y15T19: 15 - 19 years,M: Males,2022,11751,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y15T19: 15 - 19 years,M: Males,2023,11882,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y20T24: 20 - 24 years,M: Males,2018,17066,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y20T24: 20 - 24 years,M: Males,2019,17943,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y20T24: 20 - 24 years,M: Males,2020,16983,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y20T24: 20 - 24 years,M: Males,2021,16240,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y20T24: 20 - 24 years,M: Males,2022,17029,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y20T24: 20 - 24 years,M: Males,2023,17704,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y35T39: 35 - 39 years,T: Total,2018,39828,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y35T39: 35 - 39 years,T: Total,2019,43196,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y35T39: 35 - 39 years,T: Total,2020,44005,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y35T39: 35 - 39 years,T: Total,2021,45014,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y35T39: 35 - 39 years,T: Total,2022,48002,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y35T39: 35 - 39 years,T: Total,2023,51886,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y95T99: 95 - 99 years,F: Females,2018,371,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y95T99: 95 - 99 years,F: Females,2019,392,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y95T99: 95 - 99 years,F: Females,2020,405,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y95T99: 95 - 99 years,F: Females,2021,424,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y95T99: 95 - 99 years,F: Females,2022,440,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y95T99: 95 - 99 years,F: Females,2023,432,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y_GE100: 100 years and over,T: Total,2018,44,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y_GE100: 100 years and over,T: Total,2019,60,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y_GE100: 100 years and over,T: Total,2020,58,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y_GE100: 100 years and over,T: Total,2021,56,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y_GE100: 100 years and over,T: Total,2022,54,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y_GE100: 100 years and over,T: Total,2023,64,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y_GE100: 100 years and over,F: Females,2018,40,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y_GE100: 100 years and over,F: Females,2019,56,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y_GE100: 100 years and over,F: Females,2020,55,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y_GE100: 100 years and over,F: Females,2021,52,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y_GE100: 100 years and over,F: Females,2022,51,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT: Maltese Islands,Y_GE100: 100 years and over,F: Females,2023,59,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y0T14: 0 - 14 years,M: Males,2018,34528,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y0T14: 0 - 14 years,M: Males,2019,35282,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y0T14: 0 - 14 years,M: Males,2020,35245,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y0T14: 0 - 14 years,M: Males,2021,35171,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y0T14: 0 - 14 years,M: Males,2022,35684,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y0T14: 0 - 14 years,M: Males,2023,35884,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y0T4: 0 - 4 years,M: Males,2018,11746,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y0T4: 0 - 4 years,M: Males,2019,11902,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y0T4: 0 - 4 years,M: Males,2020,11757,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y0T4: 0 - 4 years,M: Males,2021,11484,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y0T4: 0 - 4 years,M: Males,2022,11607,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y0T4: 0 - 4 years,M: Males,2023,11529,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y_GE65: 65 years and over,M: Males,2018,41308,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y_GE65: 65 years and over,M: Males,2019,42732,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y_GE65: 65 years and over,M: Males,2020,43867,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y_GE65: 65 years and over,M: Males,2021,45250,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y_GE65: 65 years and over,M: Males,2022,46695,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y_GE65: 65 years and over,M: Males,2023,48050,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y65T69: 65 - 69 years,M: Males,2018,14110,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y65T69: 65 - 69 years,M: Males,2019,14016,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y65T69: 65 - 69 years,M: Males,2020,13951,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y65T69: 65 - 69 years,M: Males,2021,14196,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y65T69: 65 - 69 years,M: Males,2022,14536,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y65T69: 65 - 69 years,M: Males,2023,14753,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y70T74: 70 - 74 years,M: Males,2018,13275,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y70T74: 70 - 74 years,M: Males,2019,13417,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y70T74: 70 - 74 years,M: Males,2020,13609,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y70T74: 70 - 74 years,M: Males,2021,13449,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y70T74: 70 - 74 years,M: Males,2022,13253,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y70T74: 70 - 74 years,M: Males,2023,13022,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y85T89: 85 - 89 years,T: Total,2018,6170,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y85T89: 85 - 89 years,T: Total,2019,6428,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y85T89: 85 - 89 years,T: Total,2020,6725,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y85T89: 85 - 89 years,T: Total,2021,6986,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y85T89: 85 - 89 years,T: Total,2022,7243,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y85T89: 85 - 89 years,T: Total,2023,7490,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y95T99: 95 - 99 years,T: Total,2018,463,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y95T99: 95 - 99 years,T: Total,2019,502,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y95T99: 95 - 99 years,T: Total,2020,534,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y95T99: 95 - 99 years,T: Total,2021,576,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y95T99: 95 - 99 years,T: Total,2022,596,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT0: Maltese Islands,Y95T99: 95 - 99 years,T: Total,2023,600,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y50T54: 50 - 54 years,M: Males,2018,14522,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y50T54: 50 - 54 years,M: Males,2019,14946,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y50T54: 50 - 54 years,M: Males,2020,15117,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y50T54: 50 - 54 years,M: Males,2021,15561,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y50T54: 50 - 54 years,M: Males,2022,16435,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y50T54: 50 - 54 years,M: Males,2023,17052,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y55T59: 55 - 59 years,M: Males,2018,15858,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y55T59: 55 - 59 years,M: Males,2019,16025,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y55T59: 55 - 59 years,M: Males,2020,15592,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y55T59: 55 - 59 years,M: Males,2021,15167,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y55T59: 55 - 59 years,M: Males,2022,14789,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y55T59: 55 - 59 years,M: Males,2023,14790,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y70T74: 70 - 74 years,T: Total,2018,27667,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y70T74: 70 - 74 years,T: Total,2019,27848,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y70T74: 70 - 74 years,T: Total,2020,28088,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y70T74: 70 - 74 years,T: Total,2021,27715,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y70T74: 70 - 74 years,T: Total,2022,27262,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT00: Maltese Islands,Y70T74: 70 - 74 years,T: Total,2023,26736,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y30T34: 30 - 34 years,M: Males,2018,21454,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y30T34: 30 - 34 years,M: Males,2019,23890,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y30T34: 30 - 34 years,M: Males,2020,24133,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y30T34: 30 - 34 years,M: Males,2021,24722,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y30T34: 30 - 34 years,M: Males,2022,27738,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y30T34: 30 - 34 years,M: Males,2023,30409,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y35T39: 35 - 39 years,M: Males,2018,19908,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y35T39: 35 - 39 years,M: Males,2019,21998,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y35T39: 35 - 39 years,M: Males,2020,22414,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y35T39: 35 - 39 years,M: Males,2021,23043,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y35T39: 35 - 39 years,M: Males,2022,25130,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y35T39: 35 - 39 years,M: Males,2023,27453,,,
ESTAT:DF_POPSTAT_02R(1.0),A: Annual,MT001: Malta,Y40T44: 40 - 44 years,M: Males,2018,17899,,,
